t,E_kin,E_mag,mz,Tnorm,Tz,mode_max,mode_amp,Jsq,Jmax
28.017,0.03322323234354438,0.005672595906890399,0.00018729753920105577,0.0006400103155044961,8.78189289278651e-6,4,0.0130396191308184,0.173297230356001,0.2276481788876441
28.257,0.03332549699958971,0.005567862317377165,0.00018652665650490484,0.0006418031072133995,1.0669620551632174e-5,4,0.01250574960739784,0.1694301744157334,0.22446701693883775
28.517,0.0330259694588476,0.005460081752338234,0.00018567471438783785,0.0006434018021373153,1.268710584076281e-5,4,0.012054558624000376,0.16550298785063713,0.2211787292792726
28.759,0.03236026856255822,0.005364860856821572,0.00018483533741506765,0.0006447091156383635,1.4549385095796323e-5,4,0.01173138329279043,0.16206833880489907,0.2185125808257548
29.001,0.03164487009554706,0.005273331988072316,0.0001839345450656311,0.0006459832652637875,1.643503873784126e-5,4,0.011449764785288917,0.15878159288071583,0.21599492891138286
29.263,0.031222644911905895,0.005178289565553221,0.00018288990595555815,0.0006474443645313,1.852505953316506e-5,4,0.011197449131552874,0.15535689691355914,0.21346389364169438
29.506,0.03126633029008645,0.005094274958407185,0.00018187178900892054,0.0006489485963423111,2.0507911934058838e-5,4,0.011065844101099485,0.15229844953313865,0.2117325447335562
29.769,0.03152920479422387,0.005006680914625544,0.00018072003247951446,0.0006508053185953998,2.270884706998687e-5,4,0.01123541793725436,0.14906246101742845,0.2102451164294489
30.013,0.031596087403613256,0.004927874709232885,0.0001796223891069815,0.0006527539250892559,2.47739902360644e-5,4,0.011952732609014853,0.14610520986254036,0.20903465749720135
30.256,0.031250426149444864,0.004849799881002342,0.00017850652750459346,0.0006549249009496873,2.6851779594913633e-5,4,0.01318237764508215,0.14313686815584123,0.20774712455108874
30.52,0.030432244204250888,0.004765117276773108,0.0001772929408184545,0.0006574853660212,2.90961966917697e-5,4,0.014877116403319736,0.13988628144153772,0.20604407196093266
30.764,0.02948764491662607,0.004686808098658625,0.00017617476555295108,0.0006599663213262028,3.1149656091186374e-5,4,0.01632365843945636,0.13687151065630487,0.20409405849915044
31.008,0.028598719566284753,0.004609064357653049,0.0001750497919053664,0.0006624563152027519,3.3182848990499486e-5,4,0.017253314802690496,0.13389833732657444,0.20189409021703306
